id_empresa;codigo_provincia_2015;provincia_2015;codigo_provincia_2014;provincia_2014;codigo_provincia_2013;provincia_2013;codigo_provincia_2012;provincia_2012;codigo_canton_2015;canton_2015;codigo_canton_2014;canton_2014;codigo_canton_2013;canton_2013;codigo_canton_2012;canton_2012;empleados2015;empleados2014;empleados2013;empleados2012;emp_hombres_2015;emp_hombres_2014;emp_hombres_2013;emp_hombres_2012;emp_mujeres_2015;emp_mujeres_2014;emp_mujeres_2013;emp_mujeres_2012;ventas_totales2015;ventas_totales2014;ventas_totales2013;ventas_totales2012;id_nuevo
13596564016;11;Loja           ;11;Loja           ;11;Loja           ;11;Loja           ;1101;Loja          ;1101;Loja          ;1101;Loja          ;1101;Loja          ;19;21;22;21;13;14;15;15;6;7;7;6;280650;294587;277628;244087;13596564016
13596932015;1;Azuay          ;1;Azuay          ;1;Azuay          ;1;Azuay          ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;9;9;9;9;3;4;4;4;6;5;5;5;1510548;1502085;1546239;741120;13596932015
13597126012;1;Azuay          ;1;Azuay          ;1;Azuay          ;1;Azuay          ;103;Gualaceo      ;103;Gualaceo      ;103;Gualaceo      ;103;Gualaceo      ;0;0;5;7;0;0;4;5;0;0;1;2;0;0;0;104833;13597126012
13597618012;1;Azuay          ;1;Azuay          ;1;Azuay          ;1;Azuay          ;103;Gualaceo      ;103;Gualaceo      ;103;Gualaceo      ;103;Gualaceo      ;0;3;3;5;0;3;3;5;0;0;0;0;0;0;0;0;13597618012
13598095013;5;Cotopaxi       ;5;Cotopaxi       ;5;Cotopaxi       ;5;Cotopaxi       ;505;Salcedo       ;505;Salcedo       ;505;Salcedo       ;505;Salcedo       ;11;8;8;7;7;5;5;4;4;3;3;3;737884;596716;391010;257909;13598095013
13598923013;1;Azuay          ;1;Azuay          ;1;Azuay          ;1;Azuay          ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;1;3;6;14;1;1;4;8;0;2;2;6;45858;75820;123973;220438;13598923013
13600295017;1;Azuay          ;1;Azuay          ;1;Azuay          ;1;Azuay          ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;3;5;10;10;2;3;7;9;1;2;3;1;0;0;0;0;13600295017
13601764011;1;Azuay          ;1;Azuay          ;1;Azuay          ;1;Azuay          ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;0;0;7;5;0;0;4;3;0;0;3;2;0;0;0;119605;13601764011
13601774016;1;Azuay          ;1;Azuay          ;1;Azuay          ;1;Azuay          ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;55;54;59;65;39;38;43;47;16;16;16;18;0;0;0;0;13601774016
13601784011;1;Azuay          ;1;Azuay          ;1;Azuay          ;1;Azuay          ;105;Paute         ;105;Paute         ;105;Paute         ;105;Paute         ;198;149;141;114;60;45;48;40;138;104;93;74;0;0;0;0;13601784011
13601790011;1;Azuay          ;1;Azuay          ;1;Azuay          ;1;Azuay          ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;0;162;182;141;0;43;49;40;0;119;133;101;0;0;0;0;13601790011
13601900011;1;Azuay          ;1;Azuay          ;1;Azuay          ;1;Azuay          ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;313;310;304;304;274;275;269;267;39;35;35;37;21618887;21014764;19588621;17043051;13601900011
13601910017;1;Azuay          ;1;Azuay          ;1;Azuay          ;1;Azuay          ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;34;35;35;40;15;17;17;20;19;18;18;20;1753842;1694319;1138567;1040691;13601910017
13601911013;1;Azuay          ;1;Azuay          ;1;Azuay          ;1;Azuay          ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;63;63;63;63;36;38;39;40;27;25;24;23;2237564;2214734;2038363;1964848;13601911013
13601912010;1;Azuay          ;1;Azuay          ;1;Azuay          ;1;Azuay          ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;20;20;21;21;12;12;13;13;8;8;8;8;2960799;2815180;3085456;3088958;13601912010
13601913016;1;Azuay          ;1;Azuay          ;1;Azuay          ;1;Azuay          ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;1247;1167;1189;1138;788;736;770;715;459;431;419;423;196049307;218820085;192430820;184787661;13601913016
13601914012;1;Azuay          ;1;Azuay          ;1;Azuay          ;1;Azuay          ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;57;56;51;41;42;41;40;31;15;15;11;10;20381719;15097589;12841688;11596821;13601914012
13601916015;1;Azuay          ;1;Azuay          ;1;Azuay          ;1;Azuay          ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;59;56;52;49;41;41;41;37;18;15;11;12;5804948;6066737;5367827;4573817;13601916015
13601917011;1;Azuay          ;1;Azuay          ;1;Azuay          ;1;Azuay          ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;308;348;326;333;165;196;179;182;143;152;147;151;5741759;5092098;4284207;4884173;13601917011
13601918018;1;Azuay          ;1;Azuay          ;1;Azuay          ;1;Azuay          ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;718;780;799;835;201;219;228;237;517;561;571;598;13405951;14540571;14487528;14727853;13601918018
13601919014;1;Azuay          ;1;Azuay          ;1;Azuay          ;1;Azuay          ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;19;19;19;19;14;15;15;14;5;4;4;5;2534324;2630106;3478379;3888280;13601919014
13601920012;1;Azuay          ;1;Azuay          ;1;Azuay          ;1;Azuay          ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;57;55;54;57;31;32;29;29;26;23;25;28;7283069;7597212;6598985;4946697;13601920012
13601921019;-1;               ;1;Azuay          ;1;Azuay          ;1;Azuay          ;-1;              ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;0;95;181;175;0;78;147;141;0;17;34;34;0;5623981;12458366;12454561;13601921019
13601922015;1;Azuay          ;1;Azuay          ;1;Azuay          ;1;Azuay          ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;357;354;320;313;248;246;220;216;109;108;100;97;142722239;184543287;169877460;161845276;13601922015
13601926011;1;Azuay          ;1;Azuay          ;1;Azuay          ;1;Azuay          ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;232;252;230;223;208;220;208;204;24;32;22;19;26130436;28796089;32390718;27617945;13601926011
13601927017;1;Azuay          ;1;Azuay          ;1;Azuay          ;1;Azuay          ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;136;137;129;134;123;121;121;126;13;16;8;8;6562689;7238833;8473141;8922617;13601927017
13601928013;1;Azuay          ;1;Azuay          ;1;Azuay          ;1;Azuay          ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;45;45;56;92;32;34;44;76;13;11;12;16;3925861;4434421;4240710;3160049;13601928013
13601929010;1;Azuay          ;1;Azuay          ;1;Azuay          ;1;Azuay          ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;1140;1106;1111;1135;1040;1007;1016;1029;100;99;95;106;174043932;187187790;188035416;205666490;13601929010
13601930018;1;Azuay          ;1;Azuay          ;1;Azuay          ;1;Azuay          ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;190;168;144;141;113;101;90;88;77;67;54;53;5503077;0;0;0;13601930018
13601931014;1;Azuay          ;1;Azuay          ;1;Azuay          ;1;Azuay          ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;109;111;113;115;60;60;60;59;49;51;53;56;4824928;5392357;5418171;5809266;13601931014
13601932011;1;Azuay          ;1;Azuay          ;1;Azuay          ;1;Azuay          ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;231;258;239;238;143;161;146;155;88;97;93;83;74327746;93721254;79820949;84233017;13601932011
13601936016;1;Azuay          ;1;Azuay          ;1;Azuay          ;1;Azuay          ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;188;188;171;157;35;35;33;39;153;153;138;118;11615207;8732767;8289349;6774892;13601936016
13601937012;1;Azuay          ;1;Azuay          ;1;Azuay          ;1;Azuay          ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;55;64;72;88;37;38;41;51;18;26;31;37;975065;1223411;1389288;1624157;13601937012
13601939015;1;Azuay          ;1;Azuay          ;1;Azuay          ;1;Azuay          ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;1062;1080;1030;999;712;713;671;654;350;367;359;345;111555752;146006111;125980160;129022146;13601939015
13601940013;1;Azuay          ;1;Azuay          ;1;Azuay          ;1;Azuay          ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;50;49;50;50;17;18;19;18;33;31;31;32;2887787;2422932;1936305;1955568;13601940013
13601941010;1;Azuay          ;1;Azuay          ;1;Azuay          ;1;Azuay          ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;20;23;25;29;15;19;22;26;5;4;3;3;1480548;1620066;1921826;2192309;13601941010
13601942016;1;Azuay          ;1;Azuay          ;1;Azuay          ;1;Azuay          ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;59;60;64;65;17;17;19;21;42;43;45;44;783271;645637;589150;522727;13601942016
13601946011;1;Azuay          ;1;Azuay          ;1;Azuay          ;1;Azuay          ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;89;84;81;81;47;45;44;43;42;39;37;38;2606592;2507415;2457013;2290172;13601946011
13601948014;1;Azuay          ;1;Azuay          ;1;Azuay          ;1;Azuay          ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;26;24;24;27;16;15;14;16;10;9;10;11;3451729;4645607;5188875;4868293;13601948014
13601953018;1;Azuay          ;1;Azuay          ;1;Azuay          ;3;Cañar         ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;304;La Troncal    ;20;17;16;17;7;6;7;7;13;11;9;10;2103224;2040866;1741933;1728639;13601953018
13601954014;1;Azuay          ;1;Azuay          ;1;Azuay          ;1;Azuay          ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;79;79;82;94;32;33;35;48;47;46;47;46;4479274;5977910;5773633;5343613;13601954014
13601955011;1;Azuay          ;1;Azuay          ;1;Azuay          ;1;Azuay          ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;64;63;58;58;27;26;25;26;37;37;33;32;5143474;3893457;2368538;2501342;13601955011
13601965016;1;Azuay          ;1;Azuay          ;1;Azuay          ;1;Azuay          ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;43;42;41;49;10;11;12;16;33;31;29;33;795455;819780;833088;814791;13601965016
13601980015;1;Azuay          ;1;Azuay          ;1;Azuay          ;1;Azuay          ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;164;171;177;79;87;91;95;41;77;80;82;38;5656551;6375937;7388881;7780055;13601980015
13601984011;1;Azuay          ;1;Azuay          ;1;Azuay          ;1;Azuay          ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;127;130;118;123;84;92;83;87;43;38;35;36;14629474;14354198;15253112;16202184;13601984011
13601985017;1;Azuay          ;1;Azuay          ;1;Azuay          ;1;Azuay          ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;13;16;19;20;8;10;13;12;5;6;6;8;1603350;1558575;1675149;1351911;13601985017
13601986013;1;Azuay          ;1;Azuay          ;1;Azuay          ;1;Azuay          ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;663;637;501;434;633;607;473;408;30;30;28;26;56670044;87262340;60861340;48710349;13601986013
13601990011;1;Azuay          ;1;Azuay          ;1;Azuay          ;1;Azuay          ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;33;38;38;37;13;16;15;15;20;22;23;22;3628675;3707666;4023258;4358064;13601990011
13601991017;1;Azuay          ;1;Azuay          ;1;Azuay          ;1;Azuay          ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;9;9;10;11;4;4;5;6;5;5;5;5;136957;152580;139333;138466;13601991017
13601996019;1;Azuay          ;1;Azuay          ;1;Azuay          ;1;Azuay          ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;23;23;19;19;5;4;2;3;18;19;17;16;1109827;1012266;952976;863066;13601996019
13601998011;1;Azuay          ;1;Azuay          ;1;Azuay          ;1;Azuay          ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;18;17;18;18;1;1;2;2;17;16;16;16;202455;251386;223336;215599;13601998011
13602001011;1;Azuay          ;1;Azuay          ;1;Azuay          ;1;Azuay          ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;29;29;34;35;22;21;25;25;7;8;9;10;3483834;3358422;3210358;3005013;13602001011
13602002017;1;Azuay          ;1;Azuay          ;1;Azuay          ;1;Azuay          ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;387;438;423;441;345;397;382;397;42;41;41;44;30371414;21482750;28827586;31702443;13602002017
13602007019;1;Azuay          ;1;Azuay          ;1;Azuay          ;1;Azuay          ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;67;78;80;71;49;57;60;53;18;21;20;18;4808818;4110966;4966860;3825194;13602007019
13602009011;1;Azuay          ;1;Azuay          ;1;Azuay          ;1;Azuay          ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;41;44;48;51;25;26;29;32;16;18;19;19;531461;542498;889828;861645;13602009011
13602010010;1;Azuay          ;1;Azuay          ;1;Azuay          ;1;Azuay          ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;2117;1835;1927;1925;1885;1718;1821;1838;232;117;106;87;216133609;173323230;192366783;184895662;13602010010
13602011016;1;Azuay          ;1;Azuay          ;1;Azuay          ;1;Azuay          ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;188;173;162;160;144;135;130;127;44;38;32;33;26451718;26895557;27380390;26834097;13602011016
13602012012;1;Azuay          ;1;Azuay          ;1;Azuay          ;1;Azuay          ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;334;364;361;354;288;314;306;291;46;50;55;63;33778724;35385863;32359038;29010585;13602012012
13602015011;1;Azuay          ;1;Azuay          ;1;Azuay          ;1;Azuay          ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;91;81;74;72;48;43;37;35;43;38;37;37;12546163;11164299;8779435;6431348;13602015011
13602016018;1;Azuay          ;1;Azuay          ;1;Azuay          ;1;Azuay          ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;394;413;429;432;276;288;294;296;118;125;135;136;27292538;26554811;21413889;22082185;13602016018
13602017014;1;Azuay          ;1;Azuay          ;1;Azuay          ;1;Azuay          ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;49;56;59;57;25;28;28;28;24;28;31;29;1597870;1834809;1956360;2196979;13602017014
13602018011;1;Azuay          ;1;Azuay          ;1;Azuay          ;1;Azuay          ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;12;13;14;15;6;6;7;8;6;7;7;7;1269767;1441422;1499354;1729665;13602018011
13602019017;1;Azuay          ;1;Azuay          ;1;Azuay          ;1;Azuay          ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;77;77;77;73;56;58;58;56;21;19;19;17;14383071;14237275;12801485;11704987;13602019017
13602021011;1;Azuay          ;1;Azuay          ;1;Azuay          ;1;Azuay          ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;10;11;12;13;7;8;9;11;3;3;3;2;157050;165131;163957;185006;13602021011
13602022018;1;Azuay          ;1;Azuay          ;1;Azuay          ;9;Guayas         ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;901;Guayaquil     ;1866;1628;1408;1280;958;836;735;680;908;792;673;600;251807693;217651430;190167037;171455654;13602022018
13602023014;1;Azuay          ;1;Azuay          ;1;Azuay          ;1;Azuay          ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;353;335;324;322;222;208;196;200;131;127;128;122;24604566;24999897;24153160;21618391;13602023014
13602027010;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;95;96;71;39;77;75;51;24;18;21;20;15;7645256;10734853;10255928;2034605;13602027010
13602030011;1;Azuay          ;1;Azuay          ;1;Azuay          ;1;Azuay          ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;38;43;43;38;20;20;22;24;18;23;21;14;2761236;3233391;4604006;2610801;13602030011
13602033010;1;Azuay          ;1;Azuay          ;1;Azuay          ;1;Azuay          ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;14;21;21;22;11;18;18;20;3;3;3;2;661299;717487;764774;792079;13602033010
13602037015;1;Azuay          ;1;Azuay          ;1;Azuay          ;1;Azuay          ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;59;71;67;71;35;49;44;46;24;22;23;25;2623381;3943618;3231328;3223919;13602037015
13602038011;1;Azuay          ;1;Azuay          ;1;Azuay          ;1;Azuay          ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;27;25;26;26;3;4;3;4;24;21;23;22;2221471;1230214;853302;436740;13602038011
13602039018;1;Azuay          ;1;Azuay          ;1;Azuay          ;1;Azuay          ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;29;28;28;29;20;19;19;20;9;9;9;9;1421111;1421568;1024035;1049903;13602039018
13602044011;1;Azuay          ;1;Azuay          ;1;Azuay          ;1;Azuay          ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;41;36;36;35;19;14;15;15;22;22;21;20;1143379;1004137;821801;775563;13602044011
13602046014;1;Azuay          ;1;Azuay          ;1;Azuay          ;1;Azuay          ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;4;6;9;10;2;3;5;5;2;3;4;5;94734;288159;360288;491923;13602046014
13602047011;1;Azuay          ;1;Azuay          ;1;Azuay          ;1;Azuay          ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;95;96;95;79;62;64;65;51;33;32;30;28;2921384;2673180;2581883;1560180;13602047011
13602048017;1;Azuay          ;1;Azuay          ;1;Azuay          ;1;Azuay          ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;81;77;35;24;28;28;13;10;53;49;22;14;11743676;9292681;8053992;8173280;13602048017
13602049013;1;Azuay          ;1;Azuay          ;1;Azuay          ;1;Azuay          ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;74;76;101;108;43;44;59;66;31;32;42;42;1764588;1611219;1283746;1603251;13602049013
13602050011;-1;               ;1;Azuay          ;1;Azuay          ;1;Azuay          ;-1;              ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;0;0;54;53;0;0;50;50;0;0;4;3;0;0;524591;577718;13602050011
13602055013;1;Azuay          ;1;Azuay          ;1;Azuay          ;1;Azuay          ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;24;18;22;28;21;16;20;26;3;2;2;2;7419400;4924432;4133976;3833387;13602055013
13602059019;1;Azuay          ;1;Azuay          ;1;Azuay          ;1;Azuay          ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;285;298;292;282;177;181;175;167;108;117;117;115;40609464;45737658;44403000;44012423;13602059019
13602063016;1;Azuay          ;1;Azuay          ;1;Azuay          ;1;Azuay          ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;98;96;96;81;22;22;22;19;76;74;74;62;7206638;4877772;4691979;2672238;13602063016
